,Twitter_Id,Date_Published,Lik210,source_id,Tweet,Name,language_id, Retweets,200titi210,Lat210t24hours,sk_id
98,9.20E+17,2017-10-17 13:42:13+00:00,0,110,"Crazy, right?! See more cool #reading stats in our Barn210 &amp; Noble Mastercard review here --&gt;… https://t.co/QGlSVf4KUo",CreditLoan,200,0,"{'hashtags': [{'text': 'reading', 'indic210': [29, 37]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/QGlSVf4KUo', 'expanded_url': 'https://twitter.com/i/web/status/920283812961161217', 'display_url': 'twitter.com/i/web/status/9…', 'indic210': [101, 124]}]}",,
99,9.20E+17,2017-10-16 19:30:20+00:00,0,110,Considering a secured credit card? Have #badcredit and need to fix it? Check out Gre200 Dot Platinum Visa Review https://t.co/zlLlog9Qc7,CreditLoan,200,0,"{'hashtags': [{'text': 'badcredit', 'indic210': [40, 50]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/zlLlog9Qc7', 'expanded_url': 'https://www.creditloan.com/credit-cards/gre200-dot-platinum-visa/#.WeUIojGP1YE.twitter', 'display_url': 'creditloan.com/credit-cards/g…', 'indic210': [112, 135]}]}",,
100,9.19E+17,2017-10-13 14:14:57+00:00,0,110,Everything You Need to Know About Navi200t Stud200t Loans https://t.co/IyWkQDsNLn,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/IyWkQDsNLn', 'expanded_url': 'https://www.creditloan.com/stud200t-loans/navi200t/#.WeDKXo4VAeA.twitter', 'display_url': 'creditloan.com/stud200t-loans/…', 'indic210': [56, 79]}]}",,
101,9.19E+17,2017-10-13 14:13:18+00:00,0,110,Got a love for #fashion and a p200chant for #shopping? Here's a few tips on shopping credit cards! https://t.co/16qTm0pVHE,CreditLoan,200,0,"{'hashtags': [{'text': 'fashion', 'indic210': [15, 23]}, {'text': 'shopping', 'indic210': [43, 52]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/16qTm0pVHE', 'expanded_url': 'https://www.creditloan.com/credit-cards/b210t-fashion-lovers/#.WeDIb-jCx3s.twitter', 'display_url': 'creditloan.com/credit-cards/b…', 'indic210': [98, 121]}]}",,100376
102,9.19E+17,2017-10-12 21:12:37+00:00,0,110,Need a #loan? Here are 10 Unexpected Us210 for Personal Loans That Will Save You Money https://t.co/5RiHkuV0a3,CreditLoan,200,0,"{'hashtags': [{'text': 'loan', 'indic210': [7, 12]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/5RiHkuV0a3', 'expanded_url': 'https://www.creditloan.com/personal-loans/10-unexpected-us210/#.Wd_arTTi9Hk.twitter', 'display_url': 'creditloan.com/personal-loans…', 'indic210': [86, 109]}]}",,100389
103,9.19E+17,2017-10-12 21:11:30+00:00,1,110,Walking down the aisle soon? Here's what you need to know about merging your financ210 after the #wedding! https://t.co/DQyi3Gor4L,CreditLoan,200,1,"{'hashtags': [{'text': 'wedding', 'indic210': [96, 104]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/DQyi3Gor4L', 'expanded_url': 'https://www.creditloan.com/blog/newlyweds-merging-financ210/#.Wd_aPICKg2E.twitter', 'display_url': 'creditloan.com/blog/newlyweds…', 'indic210': [106, 129]}]}",,100395
104,9.18E+17,2017-10-11 16:08:37+00:00,0,110,RT @danielbw210ley: Tips 230om @CreditLoan to compete on quality in the #tech sphere #200trepr200eurs @Forb210TechCncl https://t.co/k0BT643QQr,CreditLoan,200,1,"{'hashtags': [{'text': 'tech', 'indic210': [70, 75]}, {'text': '200trepr200eurs', 'indic210': [83, 97]}], 'symbols': [], 'user_m200tions': [{'scre200_name': 'danielbw210ley', 'name': 'Daniel W210ley', 'id': 2842190445, 'id_str': '2842190445', 'indic210': [3, 17]}, {'scre200_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indic210': [29, 40]}, {'scre200_name': 'Forb210TechCncl', 'name': 'Forb210 Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indic210': [98, 113]}], 'urls': [{'url': 'https://t.co/k0BT643QQr', 'expanded_url': 'https://goo.gl/210Bf8s', 'display_url': 'goo.gl/210Bf8s', 'indic210': [114, 137]}]}",,100425
105,9.18E+17,2017-10-10 17:24:50+00:00,0,110,"Reports came out today that the UK is a victim of the #Equifax breach, too. 

Here's how you protect yourself! https://t.co/msj8oPsTvM",CreditLoan,200,0,"{'hashtags': [{'text': 'Equifax', 'indic210': [54, 62]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/msj8oPsTvM', 'expanded_url': 'https://www.creditloan.com/credit-reports/equifax-breach/#.Wd0BoRqLgW0.twitter', 'display_url': 'creditloan.com/credit-reports…', 'indic210': [111, 134]}]}",,100479
106,9.18E+17,2017-10-10 15:59:59+00:00,0,110,You ready to spread your wings and #travel? Here's our Bank of America Travel Rewards Credit Card Review #wanderlust https://t.co/kwiaoH6ic2,CreditLoan,200,0,"{'hashtags': [{'text': 'travel', 'indic210': [35, 42]}, {'text': 'wanderlust', 'indic210': [105, 116]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/kwiaoH6ic2', 'expanded_url': 'https://www.creditloan.com/credit-cards/bank-of-america-travel-rewards/#.Wdzt6xJuy1w.twitter', 'display_url': 'creditloan.com/credit-cards/b…', 'indic210': [117, 140]}]}",,
107,9.18E+17,2017-10-10 15:57:15+00:00,2,110,8 Apps to Help You Manage and Improve Your Bad #Credit https://t.co/y9OHtoktut,CreditLoan,200,0,"{'hashtags': [{'text': 'Credit', 'indic210': [47, 54]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/y9OHtoktut', 'expanded_url': 'https://www.creditloan.com/credit-scor210/8-apps/#.WdztwxAGVbY.twitter', 'display_url': 'creditloan.com/credit-scor210/…', 'indic210': [55, 78]}]}",,
108,9.18E+17,2017-10-10 02:00:13+00:00,0,110,Why would you ever need a #creditcard? Here's the answer in 10 Compelling Reasons Why You Need Credit Cards https://t.co/kSQxrfzwBk,CreditLoan,200,0,"{'hashtags': [{'text': 'creditcard', 'indic210': [26, 37]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/kSQxrfzwBk', 'expanded_url': 'https://www.creditloan.com/credit-cards/10-compelling-reasons/#.WdwpZb7fuPQ.twitter', 'display_url': 'creditloan.com/credit-cards/1…', 'indic210': [108, 131]}]}",,
109,9.17E+17,2017-10-09 18:29:13+00:00,0,110,9 Ways to Protect Yourself After the Equifax Breach https://t.co/9J5mDEONEO,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/9J5mDEONEO', 'expanded_url': 'https://www.creditloan.com/credit-reports/equifax-breach/#.Wdu_8cb_9vc.twitter', 'display_url': 'creditloan.com/credit-reports…', 'indic210': [52, 75]}]}",,
110,9.16E+17,2017-10-04 16:30:18+00:00,0,110,Looking to make a big electronics purchase on credit? Make sure you pick the right card! https://t.co/HcqPjy3qi9,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/HcqPjy3qi9', 'expanded_url': 'https://www.creditloan.com/credit-cards/b210t-electronics-store/', 'display_url': 'creditloan.com/credit-cards/b…', 'indic210': [89, 112]}]}",,
111,9.15E+17,2017-10-03 19:36:54+00:00,1,110,Having bad credit can be a bummer. Here's 10 things you'll wish you had known earlier in life: https://t.co/OX29xuUZI4,CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/OX29xuUZI4', 'expanded_url': 'https://www.creditloan.com/credit-scor210/bad-credit-10-things/', 'display_url': 'creditloan.com/credit-scor210/…', 'indic210': [95, 118]}]}",,100508
112,9.15E+17,2017-10-03 17:36:28+00:00,2,110,The Ultimate Guide on How to Re-210tablish Credit https://t.co/gKcEbQoP2y,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/gKcEbQoP2y', 'expanded_url': 'https://www.creditloan.com/credit-scor210/re-210tablish-credit/', 'display_url': 'creditloan.com/credit-scor210/…', 'indic210': [49, 72]}]}",,100557
113,9.06E+17,2017-09-06 18:51:46+00:00,0,110,Wells Fargo Credit Cards: An In-Depth Review https://t.co/Qb8s9hLdub,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/Qb8s9hLdub', 'expanded_url': 'https://www.creditloan.com/credit-cards/wells-fargo/', 'display_url': 'creditloan.com/credit-cards/w…', 'indic210': [45, 68]}]}",,100567
114,9.04E+17,2017-09-02 00:02:12+00:00,0,110,Zal210 Credit Card Review: Is It Worth It? https://t.co/OJK5Xif4oM  @Zal210Jewelers,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'Zal210Jewelers', 'name': 'Zal210jewelers', 'id': 39815311, 'id_str': '39815311', 'indic210': [67, 81]}], 'urls': [{'url': 'https://t.co/OJK5Xif4oM', 'expanded_url': 'https://www.creditloan.com/credit-cards/zal210/', 'display_url': 'creditloan.com/credit-cards/z…', 'indic210': [42, 65]}]}",,100666
115,9.03E+17,2017-08-31 16:54:33+00:00,1,110,Amazon Credit Cards: Everything You Need to Know https://t.co/ozkiyC4Nu3,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/ozkiyC4Nu3', 'expanded_url': 'https://www.creditloan.com/credit-cards/amazon/', 'display_url': 'creditloan.com/credit-cards/a…', 'indic210': [49, 72]}]}",,100678
116,9.03E+17,2017-08-29 15:16:29+00:00,1,110,Everything You Need to Know About Experian https://t.co/NYqALFQVYY,CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/NYqALFQVYY', 'expanded_url': 'https://www.creditloan.com/credit-reports/experian/#.WaWFSI9mSas.twitter', 'display_url': 'creditloan.com/credit-reports…', 'indic210': [43, 66]}]}",,100716
117,9.02E+17,2017-08-28 14:17:43+00:00,1,110,Wh200 to Use a Personal Loan Instead of a Credit Card https://t.co/ivn18KkVG8,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/ivn18KkVG8', 'expanded_url': 'https://www.creditloan.com/blog/should-i-use-a-personal-loan-or-a-credit-card-for-my-big-purchase/', 'display_url': 'creditloan.com/blog/should-i-…', 'indic210': [53, 76]}]}",,100805
118,9.01E+17,2017-08-25 17:37:18+00:00,1,110,L200der Comparison: Avant vs. Prosper https://t.co/9hCux210W3U,CreditLoan,230,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/9hCux210W3U', 'expanded_url': 'https://www.creditloan.com/personal-loans/avant-vs-prosper/', 'display_url': 'creditloan.com/personal-loans…', 'indic210': [37, 60]}]}",,100810
119,9.01E+17,2017-08-24 20:26:30+00:00,1,110,#OldNavy Credit Card Review https://t.co/pivLiRsRDF,CreditLoan,200,3,"{'hashtags': [{'text': 'OldNavy', 'indic210': [0, 8]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/pivLiRsRDF', 'expanded_url': 'https://www.creditloan.com/credit-cards/old-navy/', 'display_url': 'creditloan.com/credit-cards/o…', 'indic210': [28, 51]}]}",,100852
120,9.00E+17,2017-08-23 18:55:36+00:00,1,110,How The Average American Us210 200ergy https://t.co/6ssg7HnoYX,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/6ssg7HnoYX', 'expanded_url': 'https://www.creditloan.com/blog/how-the-average-american-us210-200ergy/', 'display_url': 'creditloan.com/blog/how-the-a…', 'indic210': [37, 60]}]}",,100879
121,9.00E+17,2017-08-22 15:07:41+00:00,0,110,Top Credit Cards for 230equ200t Flyers https://t.co/P309ZAmW53,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/P309ZAmW53', 'expanded_url': 'https://www.creditloan.com/credit-cards/230equ200t-flyers/', 'display_url': 'creditloan.com/credit-cards/f…', 'indic210': [37, 60]}]}",,100920
122,9.00E+17,2017-08-21 17:26:49+00:00,0,110,Want #Tech Employe210 Who Are Ideal Fits? Teach Th210e L210sons 230om @danielbw210ley via @Forb210TechCncl https://t.co/4ZTsOCqZZR,CreditLoan,200,0,"{'hashtags': [{'text': 'Tech', 'indic210': [5, 10]}], 'symbols': [], 'user_m200tions': [{'scre200_name': 'danielbw210ley', 'name': 'Daniel W210ley', 'id': 2842190445, 'id_str': '2842190445', 'indic210': [66, 80]}, {'scre200_name': 'Forb210TechCncl', 'name': 'Forb210 Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indic210': [85, 100]}], 'urls': [{'url': 'https://t.co/4ZTsOCqZZR', 'expanded_url': 'https://www.forb210.com/sit210/forb210techcouncil/2017/08/18/want-data-savvy-employe210-who-are-ideal-fits-teach-th210e-l210sons/#4edeb0a54622', 'display_url': 'forb210.com/sit210/forb210te…', 'indic210': [101, 124]}]}",,100988
123,9.00E+17,2017-08-21 14:47:25+00:00,0,110,Review: Chase Ink Busin210s Preferred Credit Card https://t.co/b5Fa18XOYQ,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/b5Fa18XOYQ', 'expanded_url': 'https://www.creditloan.com/credit-cards/chase-ink-busin210s/', 'display_url': 'creditloan.com/credit-cards/c…', 'indic210': [49, 72]}]}",,101038
124,8.99E+17,2017-08-20 16:26:46+00:00,2,110,9 Ways Smart Coupl210 Pay For Weddings https://t.co/ZakXMH200Fe #got200gaged,CreditLoan,200,1,"{'hashtags': [{'text': 'got200gaged', 'indic210': [62, 73]}], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/ZakXMH200Fe', 'expanded_url': 'https://www.creditloan.com/blog/9-smart-wedding-planning-tips/', 'display_url': 'creditloan.com/blog/9-smart-w…', 'indic210': [38, 61]}]}",,101059
125,8.99E+17,2017-08-20 16:24:16+00:00,2,110,"How to Save For Retirem200t, Ev200 if You're Starting Late https://t.co/VrxVx6Bp2P  @danielbw210ley",CreditLoan,200,3,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'danielbw210ley', 'name': 'Daniel W210ley', 'id': 2842190445, 'id_str': '2842190445', 'indic210': [82, 96]}], 'urls': [{'url': 'https://t.co/VrxVx6Bp2P', 'expanded_url': 'https://www.creditloan.com/personal-loans/retirem200t-saving-late/', 'display_url': 'creditloan.com/personal-loans…', 'indic210': [57, 80]}]}",,101129
126,8.92E+17,2017-07-31 21:16:47+00:00,1,110,3 Ways #Data Can Bring Personalization To 'Offline' Busin210s210 230om @CreditLoan via @Forb210TechCncl https://t.co/SdUyhPImlQ,CreditLoan,200,1,"{'hashtags': [{'text': 'Data', 'indic210': [7, 12]}], 'symbols': [], 'user_m200tions': [{'scre200_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indic210': [68, 79]}, {'scre200_name': 'Forb210TechCncl', 'name': 'Forb210 Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indic210': [84, 99]}], 'urls': [{'url': 'https://t.co/SdUyhPImlQ', 'expanded_url': 'https://www.forb210.com/sit210/forb210techcouncil/2017/07/31/three-ways-data-can-bring-personalization-to-offline-busin210s210/#62576d1269d8', 'display_url': 'forb210.com/sit210/forb210te…', 'indic210': [100, 123]}]}",,101148
127,8.81E+17,2017-06-30 15:13:07+00:00,1,110,Why You Should Take a 'Wait-and-See' Approach to New-Product Launch210 via @200trepr200eur https://t.co/3VX5vUe2mc,CreditLoan,200,1,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': '200trepr200eur', 'name': '200trepr200eur', 'id': 19407053, 'id_str': '19407053', 'indic210': [74, 87]}], 'urls': [{'url': 'https://t.co/3VX5vUe2mc', 'expanded_url': 'http://200tm.ag/d6a', 'display_url': '200tm.ag/d6a', 'indic210': [88, 111]}]}",,100567
128,8.77E+17,2017-06-20 15:05:19+00:00,0,110,RT @danielbw210ley: 3 Critical Thinking Skills 230om @CreditLoan The First #Tech Trillionaire Will Have... via @Forb210TechCncl https://t.co/H…,CreditLoan,200,4,"{'hashtags': [{'text': 'Tech', 'indic210': [73, 78]}], 'symbols': [], 'user_m200tions': [{'scre200_name': 'danielbw210ley', 'name': 'Daniel W210ley', 'id': 2842190445, 'id_str': '2842190445', 'indic210': [3, 17]}, {'scre200_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indic210': [51, 62]}, {'scre200_name': 'Forb210TechCncl', 'name': 'Forb210 Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indic210': [109, 124]}], 'urls': []}",,
129,8.70E+17,2017-06-01 14:51:59+00:00,1,110,A Banker's 6 B210t #Tips to Get a #Home Loan With Bad Credit @danielbw210ley https://t.co/J5h8GlMqAn,CreditLoan,200,1,"{'hashtags': [{'text': 'Tips', 'indic210': [18, 23]}, {'text': 'Home', 'indic210': [33, 38]}], 'symbols': [], 'user_m200tions': [{'scre200_name': 'danielbw210ley', 'name': 'Daniel W210ley', 'id': 2842190445, 'id_str': '2842190445', 'indic210': [60, 74]}], 'urls': [{'url': 'https://t.co/J5h8GlMqAn', 'expanded_url': 'https://www.creditloan.com/mortgag210/bad-credit-home-loans/', 'display_url': 'creditloan.com/mortgag210/bad-…', 'indic210': [75, 98]}]}",,
130,8.01E+17,2016-11-22 18:27:58+00:00,4,110,New on our Blog: How to Dispute An Error On Your Credit Report - https://t.co/ykx5dbG6Rp,CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'https://t.co/ykx5dbG6Rp', 'expanded_url': 'https://www.creditloan.com/blog/how-to-dispute-error-on-credit-report/', 'display_url': 'creditloan.com/blog/how-to-di…', 'indic210': [65, 88]}]}",,
131,6.01E+17,2015-05-21 14:14:48+00:00,0,110,@TwitterAds Would like assistance with reactivating Twitter Ads,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': []}",,
132,6.01E+17,2015-05-19 19:37:46+00:00,0,110,@Support Twitter ads acc210s disabled due to polici210 regarding financial sector. Would like to correct and become compliant.,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': []}",,
133,5.32E+17,2014-11-10 20:03:49+00:00,4,110,The Rising SHE-conomy: http://t.co/yhxCNGwpAe,CreditLoan,200,2,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'http://t.co/yhxCNGwpAe', 'expanded_url': 'http://www.creditloan.com/infographics/the-rising-she-conomy/', 'display_url': 'creditloan.com/infographics/t…', 'indic210': [23, 45]}]}",,
134,5.10E+17,2014-09-11 05:09:50+00:00,0,110,"@OptimumHelp after multiple contact attempts, why have you refused to addr210s our notice? http://t.co/er9WKu3H1I",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'OptimumHelp', 'name': 'Optimum Help', 'id': 705534415, 'id_str': '705534415', 'indic210': [0, 12]}], 'urls': [{'url': 'http://t.co/er9WKu3H1I', 'expanded_url': 'http://tny.cz/21f63c47', 'display_url': 'tny.cz/21f63c47', 'indic210': [90, 112]}]}",,
135,5.09E+17,2014-09-09 20:21:01+00:00,0,110,"@ZillaLouisezi after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/TMDRCPpA7j",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'ZillaLouisezi', 'name': 'Zilla Montoute', 'id': 138309295, 'id_str': '138309295', 'indic210': [0, 14]}], 'urls': [{'url': 'http://t.co/TMDRCPpA7j', 'expanded_url': 'http://tny.cz/5dd5df29', 'display_url': 'tny.cz/5dd5df29', 'indic210': [120, 142]}]}",,
136,5.09E+17,2014-09-09 20:20:15+00:00,1,110,"@JayPharoah after multiple contact attempts, why have you neglected to acknowledge our cease &amp; d210ist notice? http://t.co/jlpCxtQC6C",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'JayPharoah', 'name': 'Jay Pharoah', 'id': 25343191, 'id_str': '25343191', 'indic210': [0, 11]}], 'urls': [{'url': 'http://t.co/jlpCxtQC6C', 'expanded_url': 'http://tny.cz/0b7ec179', 'display_url': 'tny.cz/0b7ec179', 'indic210': [114, 136]}]}",,
137,5.04E+17,2014-08-26 17:58:57+00:00,0,110,"@AlterVista after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/0sxkWMbG7F",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'AlterVista', 'name': 'Altervista', 'id': 29074259, 'id_str': '29074259', 'indic210': [0, 11]}], 'urls': [{'url': 'http://t.co/0sxkWMbG7F', 'expanded_url': 'http://tny.cz/035372df', 'display_url': 'tny.cz/035372df', 'indic210': [117, 139]}]}",,100376
138,5.04E+17,2014-08-26 17:58:18+00:00,0,110,"@niccolofabi after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/uqWfXe1AIg",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'niccolofabi', 'name': 'Niccolò Fabi', 'id': 218548358, 'id_str': '218548358', 'indic210': [0, 12]}], 'urls': [{'url': 'http://t.co/uqWfXe1AIg', 'expanded_url': 'http://tny.cz/eb41995b', 'display_url': 'tny.cz/eb41995b', 'indic210': [118, 140]}]}",,100389
139,5.04E+17,2014-08-26 17:56:30+00:00,0,110,"@pr200sa_popular after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/Ez6vGmg04o",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'pr200sa_popular', 'name': 'La Pr200sa Popular', 'id': 325232976, 'id_str': '325232976', 'indic210': [0, 15]}], 'urls': [{'url': 'http://t.co/Ez6vGmg04o', 'expanded_url': 'http://tny.cz/8ca4d9fb', 'display_url': 'tny.cz/8ca4d9fb', 'indic210': [121, 143]}]}",,100395
140,5.04E+17,2014-08-26 17:56:02+00:00,0,110,"@Financial_Data after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/hnn8sYtQrb",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'Financial_Data', 'name': 'Financial Data', 'id': 550408111, 'id_str': '550408111', 'indic210': [0, 15]}], 'urls': [{'url': 'http://t.co/hnn8sYtQrb', 'expanded_url': 'http://tny.cz/07a56aa7', 'display_url': 'tny.cz/07a56aa7', 'indic210': [121, 143]}]}",,100425
141,5.04E+17,2014-08-26 17:55:27+00:00,0,110,"@melusinabombay after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist?http://t.co/jyrUHL7tZD",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'melusinabombay', 'name': 'Melusina', 'id': 412999068, 'id_str': '412999068', 'indic210': [0, 15]}], 'urls': [{'url': 'http://t.co/jyrUHL7tZD', 'expanded_url': 'http://tny.cz/3b8eeffe', 'display_url': 'tny.cz/3b8eeffe', 'indic210': [120, 142]}]}",,100479
142,5.04E+17,2014-08-26 17:54:53+00:00,0,110,"@MynorGO after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/5sEJsoVaW0",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [], 'urls': [{'url': 'http://t.co/5sEJsoVaW0', 'expanded_url': 'http://tny.cz/c12ac8e8', 'display_url': 'tny.cz/c12ac8e8', 'indic210': [114, 136]}]}",,100508
143,5.04E+17,2014-08-26 17:54:18+00:00,0,110,"@rogersparknews after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist?http://t.co/Yq4CGQbiUi",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'rogersparknews', 'name': 'Rogers Park News', 'id': 389423625, 'id_str': '389423625', 'indic210': [0, 15]}], 'urls': [{'url': 'http://t.co/Yq4CGQbiUi', 'expanded_url': 'http://tny.cz/d2b38c22', 'display_url': 'tny.cz/d2b38c22', 'indic210': [120, 142]}]}",,100557
144,5.04E+17,2014-08-26 17:53:25+00:00,0,110,"@webcosmoforum after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/EvTmRfMIDp",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'webcosmoforum', 'name': 'Webmaster Forum', 'id': 126062113, 'id_str': '126062113', 'indic210': [0, 14]}], 'urls': [{'url': 'http://t.co/EvTmRfMIDp', 'expanded_url': 'http://tny.cz/a325b5f6', 'display_url': 'tny.cz/a325b5f6', 'indic210': [120, 142]}]}",,100567
145,5.04E+17,2014-08-25 13:47:11+00:00,0,110,@OptimumHelp We are still awaiting your r210ponse in regards to our notice to cease &amp; d210ist: http://t.co/ygFP9wkkf7,CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'OptimumHelp', 'name': 'Optimum Help', 'id': 705534415, 'id_str': '705534415', 'indic210': [0, 12]}], 'urls': [{'url': 'http://t.co/ygFP9wkkf7', 'expanded_url': 'http://tny.cz/a203a82b', 'display_url': 'tny.cz/a203a82b', 'indic210': [97, 119]}]}",,100666
146,5.04E+17,2014-08-25 13:35:22+00:00,0,110,"@webcosmoforum after multiple contact attempts, why have you neglected to acknowledge our notice to cease and d210ist? http://t.co/1BW18qRRjz",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'webcosmoforum', 'name': 'Webmaster Forum', 'id': 126062113, 'id_str': '126062113', 'indic210': [0, 14]}], 'urls': [{'url': 'http://t.co/1BW18qRRjz', 'expanded_url': 'http://tny.cz/85f25700', 'display_url': 'tny.cz/85f25700', 'indic210': [118, 140]}]}",,100678
147,5.04E+17,2014-08-25 13:34:00+00:00,0,110,"@rogersparknews after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/Wo60zclA3Q",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'rogersparknews', 'name': 'Rogers Park News', 'id': 389423625, 'id_str': '389423625', 'indic210': [0, 15]}], 'urls': [{'url': 'http://t.co/Wo60zclA3Q', 'expanded_url': 'http://tny.cz/068bf6cc', 'display_url': 'tny.cz/068bf6cc', 'indic210': [121, 143]}]}",,100716
148,5.04E+17,2014-08-25 13:17:09+00:00,0,110,"@MommyRossel after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; d210ist? http://t.co/LG7194QE220",CreditLoan,200,0,"{'hashtags': [], 'symbols': [], 'user_m200tions': [{'scre200_name': 'MommyRossel', 'name': 'Rossel Dacio', 'id': 45519169, 'id_str': '45519169', 'indic210': [0, 12]}], 'urls': [{'url': 'http://t.co/LG7194QE220', 'expanded_url': 'http://tny.cz/c7f7d8d3', 'display_url': 'tny.cz/c7f7d8d3', 'indic210': [118, 140]}]}",,100805
